"Location Properties"
"Location Name = Fence Creek"
"Location ID = eedcb52e-0ba7-465c-8a88-f9905ba2800d"
""
"Report Properties"
"Start Time = 2023-06-14 10:12:20"
"Duration = 56.01:30:02"
"Readings = 8074"
"Time Offset = -04:00:00"
""
"Instrument Properties"
"Device Model = Aqua TROLL 600"
"Device SN = 1005044"
"Device Firmware = 2.32"
""
"Log Properties"
"Log Name = Log_2023-06-14_1005044_FC"
"Log Type = Linear"
"Log File Number = 3"
"Log ID = 069e0f5d-11ae-49ee-93c7-881554027ac3"
"Log Wrapping Enabled = True"
"Interval = 00:10:00"
""
""
"Date Time","Actual Conductivity (µS/cm) (1026748)","Specific Conductivity (µS/cm) (1026748)","Salinity (PSU) (1026748)","Resistivity (Ω⋅cm) (1026748)","Density (g/cm³) (1026748)","Total Dissolved Solids (ppt) (1026748)","RDO Concentration (mg/L) (1003326)","RDO Saturation (%Sat) (1003326)","Oxygen Partial Pressure (Torr) (1003326)","Chlorophyll-a Fluorescence (RFU) (1007122)","pH (pH) (982931)","pH mV (mV) (982931)","ORP (mV) (982931)","Temperature (°C) (1005044)","External Voltage (V) (1005044)","Battery Capacity (%) (1005044)","Barometric Pressure (mm Hg) (1005044)"
"2023-06-15 02:32:20","34012.55","38895","24.9582","29.40092","1.017501","25.28175","4.575795","56.9847","78.92347","0.04089653","7.243433","-13.63039","97.49095","18.42779","0","92","754.8497"
"2023-06-15 02:42:20","33847.25","38729.29","24.83953","29.54449","1.017417","25.17404","4.50131","55.98761","77.54536","0.04310456","7.224909","-12.55751","98.4184","18.40025","0","92","754.8497"
"2023-06-15 02:52:20","33758.72","38646","24.77964","29.62198","1.017377","25.1199","4.442617","55.21518","76.47771","0.04374273","7.2166","-12.0759","96.72086","18.37891","0","92","754.8497"
"2023-06-15 03:02:20","33668.7","38569.47","24.72416","29.70117","1.017342","25.07016","4.384099","54.43679","75.40276","0.04573743","7.207636","-11.55615","98.23958","18.34747","0","92","754.8497"
"2023-06-15 03:12:20","33511.51","38416.17","24.61428","29.84049","1.017266","24.97051","4.325713","53.64356","74.3072","0.04409383","7.197929","-10.99348","98.55429","18.31562","0","92","754.8497"
"2023-06-15 03:22:20","33351.33","38255.62","24.49952","29.98381","1.017184","24.86615","4.291326","53.15228","73.6294","0.04412998","7.185042","-10.24723","96.06044","18.28807","0","92","754.8497"
"2023-06-15 03:32:20","33227.84","38139.34","24.41605","30.09525","1.017128","24.79057","4.212086","52.11424","72.19438","0.04827174","7.175907","-9.717941","95.43816","18.25771","0","92","754.8497"
"2023-06-15 03:42:20","33058.02","37962.96","24.29042","30.24985","1.017037","24.67592","4.137504","51.13103","70.83442","0.04378775","7.162972","-8.969307","97.21199","18.23543","0","92","754.8497"
"2023-06-15 03:52:20","32891.73","37794.75","24.17046","30.40278","1.016952","24.56659","4.087018","50.44406","69.8853","0.04508336","7.151769","-8.320808","97.9964","18.20798","0","92","754.8497"
"2023-06-15 04:02:20","32671.6","37570.7","24.01086","30.60762","1.016839","24.42095","3.984674","49.10058","68.02721","0.04939725","7.13999","-7.638931","102.9984","18.17294","0.009","92","754.8497"
"2023-06-15 04:12:20","32534.11","37437.58","23.91575","30.73697","1.016773","24.33443","3.88761","47.84905","66.29593","0.04723353","7.129774","-7.047653","104.7389","18.14256","0","92","754.8497"
"2023-06-15 04:22:20","32279.57","37191.51","23.74004","30.97935","1.016653","24.17448","3.830323","47.04207","65.18279","0.04729491","7.120763","-6.525517","102.6551","18.08526","0","92","754.8497"
"2023-06-15 04:32:20","32132.01","37058.97","23.64491","31.12161","1.016591","24.08833","3.826942","46.93188","65.03406","0.04620667","7.118057","-6.36816","99.5938","18.03931","0","92","754.8497"
"2023-06-15 04:42:20","31899.51","36822.16","23.4767","31.34844","1.016471","23.93441","3.791577","46.41642","64.32304","0.2475988","7.107012","-5.729198","100.1994","18.00067","0","92","754.8497"
"2023-06-15 04:52:20","32077.78","37038.74","23.62871","31.17423","1.01659","24.07518","3.711857","45.4702","63.0129","0.1923058","7.108172","-5.795956","101.6847","17.98744","0","92","754.8497"
