#,Date-Time (EDT),Temperature   (°C),Started Offset,Button Down,Button Up,End of File
1424,9/5/2024 8:49,21.029,,,,
1425,9/5/2024 8:59,21.748,,,,
1426,9/5/2024 9:09,21.909,,,,
1427,9/5/2024 9:19,21.984,,,,
1428,9/5/2024 9:29,22.016,,,,
1429,9/5/2024 9:39,22.069,,,,
1430,9/5/2024 9:49,22.177,,,,
1431,9/5/2024 9:59,22.187,,,,
1432,9/5/2024 10:09,22.187,,,,
1433,9/5/2024 10:19,22.209,,,,
1434,9/5/2024 10:29,22.241,,,,
1435,9/5/2024 10:39,22.316,,,,
1436,9/5/2024 10:49,22.402,,,,
1437,9/5/2024 10:59,22.434,,,,
1438,9/5/2024 11:09,22.466,,,,
1439,9/5/2024 11:19,22.477,,,,
1440,9/5/2024 11:29,22.498,,,,
1441,9/5/2024 11:39,22.509,,,,
1442,9/5/2024 11:49,22.52,,,,
1443,9/5/2024 11:59,22.531,,,,
1444,9/5/2024 12:09,22.541,,,,
1445,9/5/2024 12:19,22.552,,,,
1446,9/5/2024 12:29,22.574,,,,
1447,9/5/2024 12:39,22.584,,,,
1448,9/5/2024 12:49,22.595,,,,
1449,9/5/2024 12:59,22.616,,,,
1450,9/5/2024 13:09,22.638,,,,
1451,9/5/2024 13:19,22.67,,,,
1452,9/5/2024 13:29,22.681,,,,
1453,9/5/2024 13:39,22.724,,,,
1454,9/5/2024 13:49,22.745,,,,
1455,9/5/2024 13:59,22.767,,,,
1456,9/5/2024 14:09,22.799,,,,
1457,9/5/2024 14:19,22.831,,,,
1458,9/5/2024 14:29,22.992,,,,
1459,9/5/2024 14:39,23.078,,,,
1460,9/5/2024 14:49,23.196,,,,
1461,9/5/2024 14:59,23.217,,,,
1462,9/5/2024 15:09,23.228,,,,
1463,9/5/2024 15:19,23.26,,,,
1464,9/5/2024 15:29,23.303,,,,
1465,9/5/2024 15:39,23.41,,,,
1466,9/5/2024 15:49,23.539,,,,
1467,9/5/2024 15:59,23.582,,,,
1468,9/5/2024 16:09,23.592,,,,
1469,9/5/2024 16:19,23.603,,,,
1470,9/5/2024 16:29,23.646,,,,
1471,9/5/2024 16:39,23.7,,,,
1472,9/5/2024 16:49,23.753,,,,
1473,9/5/2024 16:59,23.796,,,,
1474,9/5/2024 17:09,23.807,,,,
1475,9/5/2024 17:19,23.828,,,,
1476,9/5/2024 17:29,23.85,,,,
1477,9/5/2024 17:39,23.861,,,,
1478,9/5/2024 17:49,23.871,,,,
1479,9/5/2024 17:59,23.903,,,,
1480,9/5/2024 18:09,23.936,,,,
1481,9/5/2024 18:19,23.946,,,,
1482,9/5/2024 18:29,23.957,,,,
1483,9/5/2024 18:39,23.903,,,,
1484,9/5/2024 18:49,23.882,,,,
1485,9/5/2024 18:59,23.818,,,,
1486,9/5/2024 19:09,23.764,,,,
1487,9/5/2024 19:19,23.721,,,,
1488,9/5/2024 19:29,23.635,,,,
